0_fmes,0_acc,0_rec,0_jacc,0_tp,0_fp,0_tn,0_fn,1_fmes,1_acc,1_rec,1_jacc,1_tp,1_fp,1_tn,1_fn
0.9965581812960813,0.993192,0.9941577567076861,0.993139973559475,246402,254,1896,1448,0.6902074990899163,0.993192,0.881860465116279,0.5269594219010562,1896,1448,246402,254
0.9976971243370891,0.995444,0.9964299272254395,0.9954048307775478,246730,255,2131,884,0.7891131271986669,0.995444,0.8931265716680638,0.6516819571865443,2131,884,246730,255
0.9960925879770701,0.992224,0.9967256637168141,0.9922155928402675,247786,1130,270,814,0.21739130434782608,0.992224,0.19285714285714287,0.12195121951219512,270,814,247786,1130
0.9980040482408663,0.996032,0.9986751820114683,0.9960160482572219,248007,663,1001,329,0.6686706746826988,0.996032,0.6015625,0.5022579026593076,1001,329,248007,663
0.9975213506422321,0.99508,0.9951109681569636,0.9950549583088761,247504,14,1266,1216,0.6730462519936204,0.99508,0.9890625,0.5072115384615384,1266,1216,247504,14
0.9916741280475881,0.98382,0.9920232918231534,0.9834857516126398,240895,2108,5060,1937,0.7144369925873633,0.98382,0.7059151785714286,0.5557386051619989,5060,1937,240895,2108
0.9980228204526892,0.996088,0.9962423919536333,0.9960534439552724,246833,47,2189,931,0.8174010455563854,0.996088,0.9789803220035778,0.69119040101042,2189,931,246833,47
0.9956467048393427,0.991348,0.9959854719989691,0.9913311477512284,247351,1166,486,997,0.3100478468899522,0.991348,0.29418886198547217,0.18346545866364666,486,997,247351,1166
0.9965522876146632,0.993164,0.9976491782221809,0.9931282669883393,246991,1127,1300,582,0.6033882571362266,0.993164,0.5356407086938607,0.43203722166832836,1300,582,246991,1127
0.9971678619180745,0.994408,0.9960298188528969,0.9943517205434954,246111,417,2491,981,0.7808777429467085,0.994408,0.8566024759284732,0.6405245564412445,2491,981,246111,417
0.9946640883843799,0.989448,0.9977923690639483,0.989384818439351,245874,2094,1488,544,0.5301033131457071,0.989448,0.4154103852596315,0.36063984488608825,1488,544,245874,2094
0.9960585971346243,0.992176,0.9932725424083012,0.9921481416064196,247157,282,887,1674,0.47560321715817694,0.992176,0.7587681779298546,0.3119943721421034,887,1674,247157,282
0.9924266478749753,0.985212,0.9898008801644281,0.9849671448554048,242231,1201,4072,2496,0.6877797483320666,0.985212,0.7722359188317846,0.5241343802291157,4072,2496,242231,1201
0.995993588119783,0.992092,0.9963146158524224,0.9920191508085807,245741,1068,2282,909,0.6977526372114357,0.992092,0.6811940298507463,0.5358065273538389,2282,909,245741,1068
0.998514348582006,0.99704,0.9992807143029359,0.9970331049358709,248679,561,581,179,0.6109358569926394,0.99704,0.5087565674255692,0.43981831945495836,581,179,248679,561
0.9957300996173298,0.991676,0.991816680564412,0.991496508297136,242642,79,5277,2002,0.8352987732489118,0.991676,0.9852501867064973,0.7171785811361783,5277,2002,242642,79
0.9924005838178098,0.985088,0.9958516069909014,0.9849157987586286,243418,2714,2854,1014,0.6049173378550233,0.985088,0.5125718390804598,0.433606806441811,2854,1014,243418,2714
0.9992354158577154,0.998472,1.0,0.998472,249618,382,0,0,0.0,0.998472,0.0,0.0,0,0,249618,382
0.9994762328094993,0.998956,0.9990692374968908,0.9989530139959164,249026,29,713,232,0.8452874925903971,0.998956,0.9609164420485176,0.7320328542094456,713,232,249026,29
0.9901710868179814,0.980752,0.9816176023910481,0.9805335080948566,242382,273,2806,4539,0.5383729854182655,0.980752,0.9113348489769406,0.36833814649514307,2806,4539,242382,273
0.996106240802444,0.992348,0.9949175215395437,0.9922426867148407,244693,663,3394,1250,0.7801402137685324,0.992348,0.836578752772985,0.6395326926700584,3394,1250,244693,663
0.9983609234472622,0.996748,0.9977313206695626,0.9967272112458335,247599,250,1588,563,0.7961895211832539,0.996748,0.8639825897714908,0.6613910870470637,1588,563,247599,250
0.9924039438642325,0.98502,0.9957992257875434,0.9849224178885748,244637,2713,1618,1032,0.46354390488468694,0.98502,0.3735857769568229,0.3016968114861085,1618,1032,244637,2713
0.9987195182011341,0.997452,0.9985288324718026,0.9974423114758706,248416,271,947,366,0.7483208218095615,0.997452,0.777504105090312,0.5978535353535354,947,366,248416,271
0.9994686663525448,0.99894,0.9991461317362389,0.9989378970361316,249240,52,495,213,0.7888446215139443,0.99894,0.9049360146252285,0.6513157894736842,495,213,249240,52
0.992386004634606,0.985096,0.9953189047384817,0.984887078979817,242818,2584,3456,1142,0.649746192893401,0.985096,0.5721854304635762,0.48120300751879697,3456,1142,242818,2584
0.9967710694290838,0.993612,0.9975395074968131,0.9935629237305215,246497,989,1906,608,0.7047513403586615,0.993612,0.6583765112262522,0.5441050528118755,1906,608,246497,989
0.9939304063143222,0.988016,0.9884555407360247,0.9879340480543853,245306,131,1698,2865,0.5312891113892365,0.988016,0.9283761618370694,0.36173838943331915,1698,2865,245306,131
0.9962721661111503,0.992596,0.9988329409484273,0.9925720224885932,247342,1562,807,289,0.4658008658008658,0.992596,0.34065006331785563,0.3036117381489842,807,289,247342,1562
0.9973339059897975,0.994736,0.9965949487015459,0.99468199029342,246145,475,2539,841,0.7941820456678136,0.994736,0.8424021234240212,0.6586251621271076,2539,841,246145,475
0.9974972287127649,0.99506,0.9960418799855921,0.9950069538779999,246109,257,2656,978,0.8113639835038949,0.99506,0.9117748026089941,0.6826008738113596,2656,978,246109,257
0.9985878450515486,0.99718,1.0,0.9971796728420497,249266,705,29,0,0.07601572739187418,0.99718,0.039509536784741145,0.039509536784741145,29,0,249266,705
0.9987135324707224,0.997444,0.9981649234781139,0.9974303706861192,248035,183,1326,456,0.8058340929808568,0.997444,0.878727634194831,0.6748091603053435,1326,456,248035,183
0.9977934447003449,0.995612,0.9984622259078704,0.9955966057336448,248029,715,874,382,0.6144112478031635,0.995612,0.5500314663310258,0.44342973110096395,874,382,248029,715
0.9964288962318489,0.992932,0.9979799042984722,0.9928832072690366,246519,1268,1714,499,0.6598652550529355,0.992932,0.5747820254862508,0.4923872450445274,1714,499,246519,1268
0.9898708723181493,0.980496,0.9888068528455993,0.9799448854522272,238254,2179,6870,2697,0.7380747743876236,0.980496,0.7591999115924412,0.5848799591350247,6870,2697,238254,2179
0.9983008535996135,0.996624,0.9989484244497359,0.9966074716016432,247938,583,1218,261,0.7426829268292682,0.996624,0.6762909494725152,0.5906886517943744,1218,261,247938,583
0.9969437616013646,0.993908,0.9998148498472511,0.9939061474688305,248401,1477,76,46,0.09074626865671642,0.993908,0.0489375402446877,0.047529706066291436,76,46,248401,1477
0.994330687928644,0.988976,0.9897861814488551,0.9887252956746209,241685,262,5559,2494,0.8013550526164047,0.988976,0.9549905514516406,0.668550811785929,5559,2494,241685,262
0.9956792930271251,0.991524,0.9942662371774249,0.9913957624434573,244155,711,3726,1408,0.778602026956431,0.991524,0.8397565922920892,0.6374679213002566,3726,1408,244155,711
0.998162512844277,0.996352,0.9982791694877003,0.9963317660213739,247709,485,1379,427,0.7514986376021799,0.996352,0.7398068669527897,0.6019205587079878,1379,427,247709,485
0.9918260371022565,0.984032,0.993123413608014,0.9837846181342562,242194,2315,3814,1677,0.6564543889845094,0.984032,0.622287485723609,0.48859851396361775,3814,1677,242194,2315
0.9958320039095158,0.991744,0.9937690183987264,0.991698607988481,246569,518,1367,1546,0.5698207586494373,0.991744,0.7251989389920425,0.398426114835325,1367,1546,246569,518
0.9989087232061512,0.99782,0.9990787655458314,0.9978198255860469,249435,315,20,230,0.06837606837606838,0.99782,0.05970149253731343,0.035398230088495575,20,230,249435,315
0.9972656123407979,0.9946,0.9962889218043044,0.9945461376554856,246181,433,2469,917,0.7853053435114504,0.9946,0.8507925568573398,0.6465043205027494,2469,917,246181,433
0.9970328930203207,0.994132,0.9965753424657534,0.9940833413996709,246477,620,2056,847,0.7370496504749956,0.994132,0.7683109118086696,0.5835935282429747,2056,847,246477,620
0.999236991302502,0.998476,0.9997835957568738,0.9984751460818058,249479,327,140,54,0.42360060514372166,0.998476,0.29978586723768735,0.2687140115163148,140,54,249479,327
0.9959859195938932,0.992004,0.9999274243297839,0.9920039360314883,247999,1981,2,18,0.00199700449326011,0.992004,0.0010085728693898135,0.0009995002498750624,2,18,247999,1981
0.9993335561483949,0.998668,1.0,0.998668,249667,333,0,0,0.0,0.998668,0.0,0.0,0,0,249667,333
0.999827789213998,0.999656,0.9996756522992648,0.9996556377308929,249651,5,263,81,0.8594771241830066,0.999656,0.9813432835820896,0.7535816618911175,263,81,249651,5
0.9925586047839566,0.9853,0.9958838707055931,0.9852271402557413,245092,2662,1233,1013,0.40156326331216413,0.9853,0.3165596919127086,0.25122249388753054,1233,1013,245092,2662
0.9944715433762501,0.98926,0.9899566290347706,0.9890038783341593,241492,235,5823,2450,0.8126439187774754,0.98926,0.9612083195774183,0.6844146685472496,5823,2450,241492,235
0.991435953629611,0.983056,0.9988105276450484,0.9830173474828711,245195,3944,569,292,0.21176032750279122,0.983056,0.1260802127188123,0.11841831425598336,569,292,245195,3944
0.9865371064050735,0.973864,0.9933774834437086,0.9734318963624387,239400,4938,4066,1596,0.5544797490795037,0.973864,0.45157707685473125,0.38358490566037734,4066,1596,239400,4938
0.9981177541082281,0.99626,0.9971642445426792,0.9962425806036787,247906,230,1159,705,0.712573009529665,0.99626,0.8344132469402448,0.5534861509073543,1159,705,247906,230
0.9909138989661926,0.982408,0.9913931732402925,0.9819914256583284,239819,2316,5783,2082,0.7245051365572538,0.982408,0.7140387702185454,0.568018858658285,5783,2082,239819,2316
0.9948124493126749,0.98974,0.9898417502455045,0.9896784422294564,245944,41,1491,2524,0.5375878853434289,0.98974,0.9732375979112271,0.367603550295858,1491,2524,245944,41
0.9992676197642338,0.99854,0.9986684687792025,0.9985363115049926,249005,33,630,332,0.7753846153846153,0.99854,0.9502262443438914,0.6331658291457286,630,332,249005,33
0.9926593137254902,0.985624,0.9945769621164992,0.9854256134502852,243003,2269,3403,1325,0.6544230769230769,0.985624,0.5999647390691114,0.48635129341146205,3403,1325,243003,2269
0.9982401046249728,0.996512,0.9967273635931291,0.996486392830952,247306,60,1822,812,0.8069087688219664,0.996512,0.9681190223166843,0.676317743132888,1822,812,247306,60
0.9887814612375585,0.97794,0.9979059827305164,0.9778118411947408,243041,5005,1444,510,0.3436867785314769,0.97794,0.22391068382694992,0.20750107774105475,1444,510,243041,5005
0.994275845053047,0.988864,0.9916985218118879,0.9886168490260536,241788,760,5428,2024,0.7958944281524927,0.988864,0.8771816418875242,0.6609839259620068,5428,2024,241788,760
0.9993876252266387,0.998776,0.9997877852386615,0.998776,249694,253,0,53,0.0,0.998776,0.0,0.0,0,53,249694,253
0.9978745672651155,0.995776,0.9990931697545916,0.9957581502964474,247892,831,1052,225,0.6658227848101267,0.995776,0.5586829527349974,0.4990512333965844,1052,225,247892,831
0.9964652728740548,0.993012,0.99425442828937,0.9929554463230817,246246,324,2007,1423,0.696754035757681,0.993012,0.861003861003861,0.5346297282898241,2007,1423,246246,324
0.9994012611562668,0.998804,0.9998237080605483,0.998803238859915,249542,255,159,44,0.5153970826580228,0.998804,0.38405797101449274,0.3471615720524017,159,44,249542,255
0.9970184563042273,0.994132,0.9945947699431903,0.9940546389621758,245280,134,3253,1333,0.8160040135457168,0.994132,0.9604369648656629,0.6891949152542373,3253,1333,245280,134
0.9920151210442049,0.98442,0.9917447174799664,0.9841567485336349,241951,1881,4154,2014,0.6808161927394902,0.98442,0.6883181441590721,0.516088955149708,4154,2014,241951,1881
0.9955534514318131,0.991284,0.9918676707382529,0.9911462713978652,243932,179,3889,2000,0.7811589836296073,0.991284,0.9559980334316618,0.6409030982201714,3889,2000,243932,179
0.9971640810551315,0.994388,0.9978680194831464,0.994344201496388,246661,876,1936,527,0.7340284360189574,0.994388,0.6884779516358464,0.5798143156633723,1936,527,246661,876
0.99937480963755,0.998752,0.9995951400775247,0.9987504005126562,249368,211,320,101,0.6722689075630252,0.998752,0.6026365348399246,0.5063291139240507,320,101,249368,211
0.9969928506598064,0.994076,0.9962504565190926,0.9940037329899954,245506,557,3013,924,0.8027174637005462,0.994076,0.8439775910364146,0.6704494882064975,3013,924,245506,557
0.9905406024844462,0.98184,0.9852239003929241,0.9812584883773732,237703,975,7757,3565,0.7736112496260098,0.98184,0.8883417315620705,0.6308042612019191,7757,3565,237703,975
0.9938905175868867,0.987988,0.9963249240307548,0.9878552334116563,244264,2102,2733,901,0.6454126815444562,0.987988,0.565253360910031,0.4764644351464435,2733,901,244264,2102
0.9933681556491816,0.98708,0.9893906364391147,0.9868236945055214,241907,636,4863,2594,0.7506946588453226,0.98708,0.884342607746863,0.6008896577289016,4863,2594,241907,636
0.9952015630836423,0.990648,0.9939734833266372,0.9904489562482127,242452,868,5210,1470,0.8167424361185139,0.990648,0.8571898650871997,0.6902490726020137,5210,1470,242452,868
0.9808451498138432,0.962484,0.9624836166434861,0.9624103242355015,240131,19,490,9360,0.09460372622840042,0.962484,0.962671905697446,0.049650420508663494,490,9360,240131,19
0.997170379532951,0.9944,0.9973477696602638,0.9943567273855928,246683,744,1917,656,0.7325181505540694,0.9944,0.7204058624577226,0.5779318661441061,1917,656,246683,744
0.994340825921552,0.988748,0.98985820716174,0.9887453439011606,247128,281,59,2532,0.04025929716820198,0.988748,0.17352941176470588,0.02054317548746518,59,2532,247128,281
0.9941894869500764,0.988492,0.9986367287982927,0.9884461079407406,246130,2541,993,336,0.40838988278840216,0.988492,0.28098471986417656,0.2565891472868217,993,336,246130,2541
0.9988548783985143,0.997716,0.9990572395975416,0.9977123764042243,249033,336,396,235,0.5810711665443875,0.997716,0.5409836065573771,0.4095139607032058,396,235,249033,336
0.9949734351057583,0.990172,0.9932807228226682,0.9899971501852379,243173,812,4370,1645,0.780566223095472,0.990172,0.8433037437282902,0.6401054636004101,4370,1645,243173,812
0.9950478759823007,0.990308,0.9925264205101442,0.9901445573389085,243431,590,4146,1833,0.7738684087727484,0.990308,0.8754222972972973,0.6311462931953113,4146,1833,243431,590
0.9963423436574942,0.992784,0.9963302231467627,0.9927113467039449,245704,899,2492,905,0.7342368886269888,0.992784,0.7348864641698614,0.5800744878957169,2492,905,245704,899
0.9988011735246102,0.997612,0.9976652478969179,0.9976052179773117,248695,15,708,582,0.7034277198211625,0.997612,0.979253112033195,0.542528735632184,708,582,248695,15
0.9979404726263696,0.9959,0.9989822353811991,0.995889411123053,248331,772,644,253,0.5568525724167747,0.9959,0.4548022598870056,0.38585979628520073,644,253,248331,772
0.996403906171348,0.992856,0.9985310497344589,0.9928335834490286,247432,1422,782,364,0.4668656716417911,0.992856,0.3548094373865699,0.3045171339563863,782,364,247432,1422
0.9939696673249525,0.98814,0.9958472065434005,0.9880116285181726,244358,1946,2677,1019,0.6435869695876909,0.98814,0.5790612156608264,0.47447713576745837,2677,1019,244358,1946
0.997930057301335,0.995892,0.9982902191664819,0.9958686662268492,247561,603,1412,424,0.7333160218125162,0.995892,0.7007444168734491,0.5789257892578926,1412,424,247561,603
0.9990188343752379,0.99804,0.9999719399514962,0.9980395922351849,249458,483,52,7,0.1750841750841751,0.99804,0.09719626168224299,0.0959409594095941,52,7,249458,483
0.9991985586106743,0.998404,0.9988675108128622,0.998398400809229,248727,117,874,282,0.8141592920353983,0.998404,0.8819374369323916,0.6865671641791045,874,282,248727,117
0.998761385800173,0.997536,0.9983960185884964,0.9975258361348419,248357,217,1027,399,0.7692883895131087,0.997536,0.8255627009646302,0.62507608034084,1027,399,248357,217
0.9965522629452481,0.993204,0.9969386677926739,0.9931282179879714,245544,945,2757,754,0.7644530708443089,0.993204,0.7447325769854133,0.6187163375224417,2757,754,245544,945
0.9972835987660819,0.994632,0.9951685161769874,0.9945819152243337,246347,146,2311,1196,0.7749832327297117,0.994632,0.9405779405779405,0.6326307144812483,2311,1196,246347,146
0.9989981589413813,0.998004,0.999168671360126,0.997998323244722,248792,292,709,207,0.739697443922796,0.998004,0.7082917082917083,0.5869205298013245,709,207,248792,292
0.9958712145153826,0.9919,0.9961088383210086,0.9917763825829875,244217,1071,3758,954,0.7877580966355728,0.9919,0.7782149513356803,0.6498357254020405,3758,954,244217,1071
0.9984704519119352,0.996964,0.9970579238843454,0.996945575712699,247733,28,1508,731,0.7989403973509934,0.996964,0.9817708333333334,0.6651962946625496,1508,731,247733,28
0.9909546155504336,0.982544,0.9849240847942976,0.982071402160963,239046,705,6590,3659,0.7512539899680802,0.982544,0.9033584647018505,0.6016067190067556,6590,3659,239046,705
0.9909375283718089,0.982432,0.9920183099638924,0.9820378383241859,240122,2460,5486,1932,0.7141369435042958,0.982432,0.6904102693178958,0.55537558210164,5486,1932,240122,2460
0.9953001048973973,0.990824,0.9942612247905265,0.9906441811619323,242901,892,4805,1402,0.8072916666666667,0.990824,0.843426364753379,0.6768558951965066,4805,1402,242901,892
0.986894764747131,0.97548,0.9801266290431482,0.9741285805327065,230811,1450,13059,4680,0.8099106921359465,0.97548,0.90006203046385,0.6805461462296107,13059,4680,230811,1450
0.9962838133323028,0.992692,0.9954071201830649,0.9925951444899282,244903,697,3270,1130,0.7816421656507708,0.992692,0.8243004789513486,0.6415538552089465,3270,1130,244903,697
0.9931965581389663,0.986644,0.9948851714875865,0.9864850643568364,243721,2086,2940,1253,0.6378132118451026,0.986644,0.584958217270195,0.4682274247491639,2940,1253,243721,2086
0.9974356323446835,0.99494,0.9958025370971528,0.9948843830121077,246017,228,2718,1037,0.811222205640949,0.99494,0.9226069246435845,0.682400200853628,2718,1037,246017,228
0.997375530057876,0.994816,0.9957784580049575,0.9947647997414716,246259,252,2445,1044,0.7904946653734238,0.994816,0.9065628476084538,0.6535685645549318,2445,1044,246259,252
0.9980602446336108,0.996128,0.9974805836714585,0.996128,249032,339,0,629,0.0,0.996128,0.0,0.0,0,629,249032,339
0.9969639676779328,0.99402,0.9962942668696093,0.993946314540588,245462,582,3043,913,0.8027964648463264,0.99402,0.8394482758620689,0.6705597179374173,3043,913,245462,582
0.9995611512665495,0.999124,0.9993829164012005,0.9991226875405607,249407,65,374,154,0.7735263702171666,0.999124,0.8519362186788155,0.6306913996627319,374,154,249407,65
0.9945242524984497,0.989228,0.9897446274636772,0.9891081460390133,244556,159,2751,2534,0.6713849908480782,0.989228,0.945360824742268,0.5053269654665687,2751,2534,244556,159
0.9934072426713045,0.987324,0.9882775149325088,0.9869008448934377,238755,337,8076,2832,0.8359815744526682,0.987324,0.9599429454415785,0.7181858603823922,8076,2832,238755,337
0.9944049499736703,0.98912,0.9906879139615713,0.988872160764548,241712,448,5568,2272,0.8036951501154734,0.98912,0.925531914893617,0.6718146718146718,5568,2272,241712,448
0.9978131796127238,0.995648,0.9984874997485871,0.9956359027223464,248219,712,693,376,0.5602263540824576,0.995648,0.49323843416370106,0.38910724312184164,693,376,248219,712
0.9972685863219518,0.994584,0.996890514658138,0.9945520532402006,247180,583,1466,771,0.6840877274848344,0.994584,0.7154709614446071,0.5198581560283688,1466,771,247180,583
0.9956741255843993,0.99148,0.996098956470856,0.9913855163432528,245128,1170,2742,960,0.7202521670606776,0.99148,0.700920245398773,0.562807881773399,2742,960,245128,1170
0.997993959835108,0.995996,1.0,0.9959959519514234,248996,1001,3,0,0.005958291956305859,0.995996,0.00298804780876494,0.00298804780876494,3,0,248996,1001
0.9978975722872369,0.995804,0.9992453951038986,0.9958039664317314,248949,861,2,188,0.0037986704653371326,0.995804,0.002317497103128621,0.0019029495718363464,2,188,248949,861
0.9994510624146041,0.998904,0.9996793792782828,0.9989027271635097,249436,194,290,80,0.6791569086651054,0.998904,0.5991735537190083,0.5141843971631206,290,80,249436,194
0.9955737899577032,0.991352,0.9918820573069643,0.9911865899196113,243146,172,4692,1990,0.8127490039840637,0.991352,0.9646381578947368,0.6845637583892618,4692,1990,243146,172
0.9924083150810735,0.985484,0.9853933937926078,0.9849310290417148,237197,113,9174,3516,0.8348728215862038,0.985484,0.9878324539679121,0.7165508084042802,9174,3516,237197,113
0.9981136614982744,0.996268,0.9965924047770932,0.9962344261434954,246838,89,2229,844,0.8269337785197551,0.996268,0.9616048317515099,0.7049335863377609,2229,844,246838,89
0.9976071227574367,0.995272,0.9954468141839616,0.9952256699007166,246392,55,2426,1127,0.8041100430891613,0.995272,0.9778315195485692,0.6723946784922394,2426,1127,246392,55
0.9982059144618546,0.996424,0.9975933094001324,0.9964182548808288,248705,294,401,600,0.472877358490566,0.996424,0.576978417266187,0.3096525096525097,401,600,248705,294
0.9948846156180029,0.989884,0.997744302944983,0.989821299203091,245931,1973,1540,556,0.5491174897486183,0.989884,0.43837176202675776,0.37847136888670435,1540,556,245931,1973
0.994344320411562,0.989024,0.9908398577097179,0.9887522544679456,241216,514,6040,2230,0.8148947652455477,0.989024,0.9215746109246262,0.6876138433515483,6040,2230,241216,514
0.9965114998102744,0.99316,0.9937705224867456,0.9930472542753287,244236,179,4054,1531,0.8258301079649624,0.99316,0.9577132057642334,0.7033310201249132,4054,1531,244236,179
0.999476524847019,0.998956,0.9993101705723579,0.9989535974597676,249165,89,574,172,0.8147622427253371,0.998956,0.8657616892911011,0.6874251497005988,574,172,249165,89
0.9991477825301435,0.9983,0.998937458400494,0.998297016372685,249137,160,438,265,0.6733282090699462,0.9983,0.7324414715719063,0.507531865585168,438,265,249137,160
0.9942624886228562,0.988628,0.9990833874107722,0.9885904397275832,246334,2617,823,226,0.36667409222544,0.988628,0.23924418604651163,0.22449536279323512,823,226,246334,2617
0.9980993167163892,0.996208,0.999301440477911,0.9962058449199145,248910,774,142,174,0.2305194805194805,0.996208,0.15502183406113537,0.13027522935779817,142,174,248910,774
0.998486189248517,0.996996,0.997382451957926,0.9969769548153367,247674,101,1575,650,0.8074852601896949,0.996996,0.9397374701670644,0.677128116938951,1575,650,247674,101
0.995704449780927,0.9916,0.9927639978300151,0.9914456452223929,243389,326,4511,1774,0.8111850386621111,0.9916,0.9326028530080629,0.6823476024807139,4511,1774,243389,326
0.9981721249047981,0.996352,0.9999919683875735,0.9963509198722822,249014,910,74,2,0.13962264150943396,0.996352,0.07520325203252033,0.07505070993914807,74,2,249014,910
0.9958441255255219,0.99174,0.9958060478239346,0.9917226506758166,247411,1023,524,1042,0.3366527465467395,0.99174,0.3387201034259858,0.20239474700656623,524,1042,247411,1023
