0_fmes,0_acc,0_rec,0_jacc,0_tp,0_fp,0_tn,0_fn,1_fmes,1_acc,1_rec,1_jacc,1_tp,1_fp,1_tn,1_fn
0.9926795818645427,0.985588,0.9985570870325862,0.98546556189339,244291,3250,2106,353,0.5389635316698655,0.985588,0.3932038834951456,0.36889122438255384,2106,353,244291,3250
0.9909707322301382,0.98214,0.9923091876655408,0.9821030607173206,245019,2566,516,1899,0.18773876659996364,0.98214,0.1674237508111616,0.10359365589239108,516,1899,245019,2566
0.9948522639984235,0.98976,0.9990670586904896,0.9897572549443251,247373,2329,67,231,0.04974016332590943,0.98976,0.027963272120200333,0.025504377617053674,67,231,247373,2329
0.9888734862127981,0.978104,0.9976908721776757,0.9779918464495067,243252,4911,1274,563,0.3176265270506108,0.978104,0.20598221503637834,0.1887966804979253,1274,563,243252,4911
0.9937217564589016,0.987524,0.9999594892403423,0.9875218537588465,246838,3109,43,10,0.026833073322932915,0.987524,0.01364213197969543,0.01359898798228969,43,10,246838,3109
0.9870077595652854,0.974436,0.9938304962622715,0.9743487858719647,242759,4884,850,1507,0.2101099987640588,0.974436,0.14823857690966166,0.117387101229112,850,1507,242759,4884
0.9963363786558425,0.9927,0.996330378364489,0.9926995035662425,248158,911,17,914,0.01828940290478752,0.9927,0.018318965517241378,0.009229098805646038,17,914,248158,911
0.9914129744210233,0.983024,0.9946288943560763,0.9829721672771917,244995,2921,761,1323,0.26396115157821715,0.983024,0.2066811515480717,0.15204795204795205,761,1323,244995,2921
0.9967331450830007,0.993512,0.9974000846484068,0.9934875653451751,247440,977,938,645,0.5363064608347626,0.993512,0.48981723237597913,0.36640625,938,645,247440,977
0.9824811709183726,0.966012,0.9975507333146324,0.9655655923390839,238262,7912,3241,585,0.4327391681687696,0.966012,0.29059445888998475,0.2761117737263588,3241,585,238262,7912
0.9923034534543628,0.984748,0.9993494930111155,0.9847244756925666,245802,3653,385,160,0.16801221907047784,0.984748,0.09534422981674096,0.09171033825631253,385,160,245802,3653
0.9882319580320431,0.97676,0.9869525639728937,0.9767376681614349,243950,2585,240,3225,0.07631160572337044,0.97676,0.08495575221238938,0.03966942148760331,240,3225,243950,2585
0.99018094790758,0.980684,0.9962031479503954,0.9805528484096748,243485,3901,1686,928,0.41116936958907446,0.980684,0.3017719706461428,0.2587874136607828,1686,928,243485,3901
0.9870693152863658,0.974504,0.9999547868405044,0.9744687668983196,243281,6363,345,11,0.09767836919592299,0.974504,0.05143112701252236,0.05134692662598601,345,11,243281,6363
0.9916538390927963,0.983452,0.9996054777583002,0.9834458418531694,245770,4040,93,97,0.043025676613462877,0.983452,0.02250181466247278,0.02198581560283688,93,97,245770,4040
0.9933983897627728,0.986884,0.9949909457917089,0.9868833704017793,246709,2037,12,1242,0.007266121707538601,0.986884,0.005856515373352855,0.0036463081130355514,12,1242,246709,2037
0.9905639204918812,0.981332,0.9996245725431946,0.9813042555151845,244962,4575,371,92,0.1371787761138843,0.981332,0.07501010917913466,0.07364033346566097,371,92,244962,4575
0.9891814920669001,0.978636,0.9998239278022095,0.9785945590663525,244175,5298,484,43,0.15343160564273262,0.978636,0.08370805949498443,0.08309012875536481,484,43,244175,5298
0.99872583391766,0.997456,0.9999157567053651,0.9974549107017804,249257,615,107,21,0.25176470588235295,0.997456,0.1481994459833795,0.1440107671601615,107,21,249257,615
0.9943746230755423,0.988844,0.998748019723754,0.9888121818451676,246500,2480,711,309,0.3376870102113512,0.988844,0.22281416483860858,0.20314285714285715,711,309,246500,2480
0.9949298427044058,0.98992,0.999712927172454,0.98991083904185,247253,2449,227,71,0.15265635507733694,0.98992,0.08482810164424515,0.08263560247542774,227,71,247253,2449
0.9825508559303014,0.965792,0.9992861619167382,0.9657002137720541,240779,8380,669,172,0.1352881698685541,0.965792,0.07393082108520278,0.0725517839713697,669,172,240779,8380
0.9937518895495313,0.9876,0.9966082372536019,0.9875813720580872,246525,2261,375,839,0.19480519480519481,0.9876,0.1422610015174507,0.1079136690647482,375,839,246525,2261
0.9893105843236752,0.978884,0.999509015699223,0.978847278876129,244287,5159,434,120,0.14120709289084105,0.978884,0.07759699624530664,0.07596709259583406,434,120,244287,5159
0.9905122418771688,0.981232,0.9997795684439982,0.9812028267871737,244920,4638,388,54,0.14191660570592537,0.981232,0.07719856744926383,0.07637795275590552,388,54,244920,4638
0.9947686359792196,0.989608,0.9966148880371192,0.9895917214523515,247011,1759,391,839,0.23136094674556212,0.989608,0.18186046511627907,0.13081298093007696,391,839,247011,1759
0.9896482090754208,0.979536,0.996987215028864,0.979508541445537,244549,4377,335,739,0.11579675077773936,0.979536,0.07109507640067912,0.06145661346541919,335,739,244549,4377
0.9857680507261198,0.972168,0.9987690037634498,0.9719355137962885,240971,6661,2071,297,0.3731531531531531,0.972168,0.23717361429225836,0.2293720234798981,2071,297,240971,6661
0.992551616170175,0.985232,0.9998374201834713,0.9852133688447444,245993,3652,315,40,0.14576584914391483,0.985232,0.07940509200907486,0.07861242825056151,315,40,245993,3652
0.9949061066079116,0.98992,0.9990297725851892,0.9898638457052068,246095,2281,1385,239,0.5236294896030246,0.98992,0.3777959629023459,0.3546734955185659,1385,239,246095,2281
0.9846512840143673,0.969848,0.999764312827171,0.9697666117187469,241789,7481,673,57,0.15150832958126972,0.969848,0.08253617856266864,0.08196322007063694,673,57,241789,7481
0.9854225134120668,0.971556,0.9984836714261381,0.9712639265494486,240348,6746,2541,365,0.4167965225949315,0.971556,0.27360826962420587,0.26326150020721095,2541,365,240348,6746
0.9879456021217361,0.97622,0.997547263294529,0.976178359772883,243618,5346,437,599,0.1281712861123332,0.97622,0.07556631506138682,0.06847383265434033,437,599,243618,5346
0.9979069296082166,0.995828,0.9995095595684125,0.9958226028028212,248634,921,323,122,0.38247483718176434,0.995828,0.2596463022508039,0.23645680819912152,323,122,248634,921
0.9943418370748045,0.988796,0.9975316848176324,0.9887473435133517,246118,2192,1081,609,0.4356236147491437,0.988796,0.33027803238619,0.27846470891293146,1081,609,246118,2192
0.9915264549835315,0.983288,0.989287304221134,0.9831953053040572,244443,1531,1379,2647,0.39763552479815456,0.983288,0.4738831615120275,0.24815547957531042,1379,2647,244443,1531
0.9961940492059375,0.992428,0.9973229525619143,0.9924169590924385,247743,1228,364,665,0.27775658145745896,0.992428,0.228643216080402,0.16127603012848915,364,665,247743,1228
0.9949047948117151,0.989884,0.9994171314773288,0.9898612486419526,246910,2385,561,144,0.30731306491372223,0.989884,0.19042769857433808,0.18155339805825244,561,144,246910,2385
0.995417115079989,0.990904,0.9991544247053635,0.9908760441994271,246960,2065,766,209,0.40252233315817126,0.990904,0.2705757682797598,0.2519736842105263,766,209,246960,2065
0.994928544072887,0.989936,0.9972845083626636,0.9899082679202448,246797,1844,687,672,0.3532133676092544,0.989936,0.27143421572500986,0.2144864189822042,687,672,246797,1844
0.98728015815297,0.975164,0.9980326212112426,0.974879840758662,240963,5734,2828,475,0.47669616519174046,0.975164,0.3302966596589582,0.3129357087529047,2828,475,240963,5734
0.9975863872239429,0.9952,0.9987635774898609,0.9951843974477307,247990,893,810,307,0.5744680851063829,0.9952,0.47563123899001764,0.40298507462686567,810,307,247990,893
0.974277747800057,0.949852,0.9560415223798863,0.94984558023427,237431,1620,32,10917,0.005078961987143878,0.949852,0.01937046004842615,0.0025459463760044553,32,10917,237431,1620
0.9916190228690228,0.983488,0.9978996575706311,0.9833773597062045,244208,3614,1664,514,0.44635193133047213,0.983488,0.31527093596059114,0.287292817679558,1664,514,244208,3614
0.9943308341541456,0.988788,0.9938303300328699,0.9887255848376613,245813,1277,1384,1526,0.49685873272302994,0.988788,0.5201052236001503,0.3305469309768331,1384,1526,245813,1277
0.9968439701370957,0.993708,0.9972701616626322,0.9937077986495568,248419,893,8,680,0.010069225928256766,0.993708,0.008879023307436182,0.005060088551549652,8,680,248419,893
0.9778086733329769,0.95684,0.9990879862147225,0.9565808746599707,237718,10573,1492,217,0.21664004646435311,0.95684,0.12366348943224202,0.12147858654942192,1492,217,237718,10573
0.9907766627554491,0.981732,0.9999470053972964,0.981721910494593,245295,4554,138,13,0.056989469337187695,0.981732,0.029411764705882353,0.02933049946865037,138,13,245295,4554
0.9984837043283531,0.996972,0.9999919757668158,0.996972,249243,755,0,2,0.0,0.996972,0.0,0.0,0,2,249243,755
0.99668200877973,0.993388,0.9955769068824613,0.993385962876566,248270,550,77,1103,0.085224128389596,0.993388,0.12280701754385964,0.04450867052023121,77,1103,248270,550
0.9877862873593236,0.975868,1.0,0.9758673242850799,243960,6033,7,0,0.002315197618653878,0.975868,0.0011589403973509935,0.0011589403973509935,7,0,243960,6033
0.999057111799315,0.998116,0.9999839700560648,0.998116,249529,467,0,4,0.0,0.998116,0.0,0.0,0,4,249529,467
0.9891576516842295,0.978644,0.9836423779539644,0.9785478945676631,243541,1289,1120,4050,0.2955535031006729,0.978644,0.46492320464923204,0.17340145533364298,1120,4050,243541,1289
0.9890711046323291,0.978408,0.9979245737818107,0.9783785082853012,244261,4890,341,508,0.11217105263157894,0.978408,0.0651883005161537,0.05941801707614567,341,508,244261,4890
0.99347544686445,0.987036,0.9999837894574737,0.9870354814192568,246749,3237,10,4,0.006133088009812941,0.987036,0.003079765937788728,0.0030759766225776685,10,4,246749,3237
0.9939881696846659,0.98806,0.9998419817914402,0.9880481916133139,246768,2946,247,39,0.14199482609945385,0.98806,0.07735671782023176,0.07642326732673267,247,39,246768,2946
0.9956624550223306,0.991364,0.9998184305133575,0.9913623761267119,247794,2114,47,45,0.041722148246782075,0.991364,0.02174919018972698,0.02130553037171351,47,45,247794,2114
0.9958020158358407,0.99164,0.9989481956114369,0.9916391304695689,247884,1829,26,261,0.024276377217553685,0.99164,0.014016172506738544,0.012287334593572778,26,261,247884,1829
0.9931477810035655,0.986424,0.9997276721660631,0.9863888287334472,245960,3327,646,67,0.2757148954332053,0.986424,0.16259753335011326,0.1599009900990099,646,67,245960,3327
0.9943256801314053,0.988752,0.9889932120793677,0.9887153927340292,246377,70,811,2742,0.3658096526838069,0.988752,0.9205448354143019,0.22384764007728403,811,2742,246377,70
0.9969424154917614,0.993952,0.9975919997733647,0.9939034716342083,246498,917,1990,595,0.7246904588492353,0.993952,0.6845545235638115,0.568246716162193,1990,595,246498,917
0.9906041681853895,0.98144,0.9994728820277289,0.9813832561647903,244598,4511,762,129,0.2472420506164828,0.98144,0.1445097667362033,0.14105886708626433,762,129,244598,4511
0.9931486361370273,0.986532,0.9983594820708982,0.9863905158022805,244034,2966,2599,401,0.6068884997081143,0.986532,0.467026055705301,0.4356352665102246,2599,401,244034,2966
0.992788737616032,0.985684,0.9988728602589989,0.9856807352076273,246364,3301,57,278,0.030869212022745736,0.985684,0.016974389517569983,0.015676567656765675,57,278,246364,3301
0.9964552576987371,0.99296,0.9994182264795833,0.9929355570273145,247375,1616,865,144,0.49570200573065903,0.99296,0.3486497380088674,0.3295238095238095,865,144,247375,1616
0.9951292920473268,0.990316,0.9997412887056351,0.990305801703392,247316,2357,263,64,0.17848659653885307,0.990316,0.10038167938931297,0.09798807749627422,263,64,247316,2357
0.9864917920153118,0.973576,0.9953947286975253,0.9733436633699323,241215,5490,2179,1116,0.3974826705581905,0.973576,0.28413091667753293,0.24803642572566875,2179,1116,241215,5490
0.9950234103457388,0.990132,0.9981181098538197,0.9900961082964664,246627,2002,906,465,0.4234634260341202,0.990132,0.3115543328748281,0.26860361695819746,906,465,246627,2002
0.9961952100122643,0.99248,0.9979887516067685,0.9924192631362476,246117,1384,2003,496,0.6805980292218824,0.99248,0.5913788012990847,0.5158382693793458,2003,496,246117,1384
0.9910931305515767,0.98244,0.9989488795546848,0.9823435250207132,244244,4133,1366,257,0.3836001123279978,0.98244,0.24840880160029097,0.23731758165392633,1366,257,244244,4133
0.9933802567365149,0.986848,0.9982519746212611,0.986847579122532,246704,2856,8,432,0.004842615012106538,0.986848,0.002793296089385475,0.0024271844660194173,8,432,246704,2856
0.9872563520420068,0.974876,0.9989201795047606,0.9748334181434988,243296,6018,423,263,0.11870352181843695,0.974876,0.0656730321378668,0.06309665871121718,423,263,243296,6018
0.9927285933338713,0.985584,0.9991268432744596,0.9855621700010416,246018,3389,378,215,0.17339449541284405,0.985584,0.10034510220334483,0.09492717227523857,378,215,246018,3389
0.9924969745865267,0.98512,0.9945229289193395,0.9851057014734145,246040,2365,240,1355,0.1142857142857143,0.98512,0.09213051823416507,0.06060606060606061,240,1355,246040,2365
0.9988065774403089,0.997616,0.9997154023449243,0.997616,249404,525,0,71,0.0,0.997616,0.0,0.0,0,71,249404,525
0.9933481420915794,0.986788,0.9999918905878108,0.9867841938478282,246625,3301,72,2,0.04177545691906005,0.986788,0.021345982804624963,0.021333333333333333,72,2,246625,3301
0.9965877585839198,0.993216,0.9983835207804249,0.9931987247608927,247669,1295,635,401,0.428186109238031,0.993216,0.3290155440414508,0.2724152724152724,635,401,247669,1295
0.9913599677158998,0.982872,0.9963457170668397,0.9828679568378137,245659,3381,59,901,0.02681818181818182,0.982872,0.017151162790697675,0.013591338401290025,59,901,245659,3381
0.9831789246970354,0.966948,0.9780678660823497,0.9669143850151755,241483,2848,254,5415,0.05791813932276821,0.966948,0.08188265635074146,0.02982270752612422,254,5415,241483,2848
0.9979096395080137,0.995828,0.9992775059505413,0.995828,248957,863,0,180,0.0,0.995828,0.0,0.0,0,180,248957,863
0.9903016455603898,0.980848,0.9930654576919796,0.9807896003851709,244452,3081,760,1707,0.24096385542168672,0.980848,0.1978651392866441,0.136986301369863,760,1707,244452,3081
0.996808897332447,0.993644,0.998925319787801,0.9936380961532302,248179,1322,232,267,0.2260107160253288,0.993644,0.1492921492921493,0.12740252608456892,232,267,248179,1322
0.996233551905108,0.992496,0.9990858937703861,0.9924953696110473,248103,1649,21,227,0.021897810218978103,0.992496,0.012574850299401197,0.01107011070110701,21,227,248103,1649
0.9945926329159862,0.989272,0.9936750676808044,0.989243430551545,246654,1112,664,1570,0.3311720698254364,0.989272,0.3738738738738739,0.19844590555887626,664,1570,246654,1112
0.9868100238086951,0.974228,0.9771619704034057,0.9739634688434494,241017,810,2540,5633,0.44085741560357544,0.974228,0.7582089552238805,0.28275631748858954,2540,5633,241017,810
0.9957476596035707,0.991544,0.9991522755346719,0.991531330870983,247512,1904,374,210,0.2613556953179595,0.991544,0.16417910447761194,0.15032154340836013,374,210,247512,1904
0.9864181459086134,0.973208,0.9741864423750877,0.9732002816811242,243230,253,72,6445,0.021046477638117508,0.973208,0.22153846153846155,0.010635155096011817,72,6445,243230,253
0.9987698989874706,0.997544,0.9994867558962927,0.9975428205538659,249266,486,120,128,0.28103044496487123,0.997544,0.19801980198019803,0.16348773841961853,120,128,249266,486
0.9822703998434543,0.965208,0.9997925285376996,0.96515852510565,240947,8648,355,50,0.07546768707482993,0.965208,0.03943130067755193,0.03921352037998454,355,50,240947,8648
0.9938679482916704,0.987828,0.9990924744252,0.9878106423547132,246601,2819,356,224,0.1896138482023968,0.987828,0.1121259842519685,0.10473668726095911,356,224,246601,2819
0.9835385485421928,0.967748,0.9734642741674749,0.9676102789059079,240874,1497,1063,6566,0.2086563941505545,0.967748,0.415234375,0.11648038571115495,1063,6566,240874,1497
0.9944972162507052,0.989116,0.9941614575330945,0.9890546623276844,245878,1277,1401,1444,0.5073329712112981,0.989116,0.5231516056758775,0.3398835516739447,1401,1444,245878,1277
0.9944884394110802,0.989048,0.9994982641558294,0.9890373004051954,247018,2614,244,124,0.15127092374457532,0.989048,0.08537438768369489,0.0818242790073776,244,124,247018,2614
0.9940717553284708,0.988228,0.999837916908103,0.9882133845969001,246747,2903,310,40,0.1740106651698007,0.988228,0.09648303765950825,0.09529664924684907,310,40,246747,2903
0.9944108405104215,0.988908,0.9965178048435638,0.9888838111731127,246683,1911,544,862,0.2817922817922818,0.988908,0.2215885947046843,0.16400361772686162,544,862,246683,1911
0.9928792740163871,0.986036,0.9980030425921901,0.9858592405063291,243384,3004,3125,487,0.641617903705985,0.986036,0.5098711045847609,0.4723397823458283,3125,487,243384,3004
0.9820578527728681,0.964796,0.9878436905308747,0.9647481985572436,240860,5837,339,2964,0.07152653233463446,0.964796,0.054889896373056996,0.03708971553610503,339,2964,240860,5837
0.9951220100454033,0.990292,0.9992532554027981,0.9902913786482335,247557,2242,16,185,0.013013420089467263,0.990292,0.0070859167404783,0.006549324600900532,16,185,247557,2242
0.9889016161869645,0.978064,0.99997134998854,0.9780468765637197,244321,5477,195,7,0.06639427987742595,0.978064,0.034379407616361074,0.03433703116745906,195,7,244321,5477
0.9848766929718954,0.970204,0.9762685804215788,0.970204,242551,1553,0,5896,0.0,0.970204,0.0,0.0,0,5896,242551,1553
0.9956955511321522,0.991428,0.999354882931412,0.991428,247857,1983,0,160,0.0,0.991428,0.0,0.0,0,160,247857,1983
0.9949507461093354,0.989972,0.9963735377168212,0.9899522259807301,247001,1608,492,899,0.28186765969636207,0.989972,0.2342857142857143,0.164054684894965,492,899,247001,1608
0.987964745213251,0.97624,0.9999015703628362,0.976215740054856,243805,5916,255,24,0.07906976744186046,0.97624,0.04132231404958678,0.04116222760290557,255,24,243805,5916
0.998349279612802,0.996704,0.9998394966615306,0.996704,249176,784,0,40,0.0,0.996704,0.0,0.0,0,40,249176,784
0.9938220932272958,0.987748,0.9996835006451718,0.987720050835702,246368,2985,569,78,0.27088788383718165,0.987748,0.16010129431626335,0.15666299559471367,569,78,246368,2985
0.9944092028787171,0.988888,0.9995428210771621,0.9888805722222445,247055,2665,167,113,0.10732647814910024,0.988888,0.058968926553672314,0.0567062818336163,167,113,247055,2665
0.992981987235559,0.986136,0.9990750926944546,0.9860617929858567,245203,3239,1331,227,0.43439947780678856,0.986136,0.2912472647702407,0.2774650823431311,1331,227,245203,3239
0.993490477331438,0.987068,0.9995624341625476,0.9870651543339535,246712,3125,55,108,0.03290457672749028,0.987068,0.01729559748427673,0.01672749391727494,55,108,246712,3125
0.9924960921364877,0.985176,0.9992742484598166,0.9851039627639263,245085,3528,1209,178,0.39483997387328545,0.985176,0.2552248258391387,0.24598168870803663,1209,178,245085,3528
0.9970283069441325,0.994124,0.9979226059349489,0.9940742234772085,246431,956,2100,513,0.7408714058916918,0.994124,0.68717277486911,0.5884001120762118,2100,513,246431,956
0.9925442778395208,0.985268,0.9984929944607364,0.9851989085049009,245150,3313,1167,370,0.3879009473159381,0.985268,0.2604910714285714,0.24061855670103094,1167,370,245150,3313
0.9982182404874284,0.996444,0.9998474299984743,0.9964428190159133,249028,851,83,38,0.15734597156398106,0.996444,0.08886509635974305,0.08539094650205761,83,38,249028,851
0.9973718976025352,0.994772,0.9966364198969627,0.994757572840457,248005,470,688,837,0.512858740216176,0.994772,0.5941278065630398,0.3448621553884712,688,837,248005,470
0.9888376282698933,0.977992,0.9820436979666181,0.9779217027014012,243702,1046,796,4456,0.22441499859035807,0.977992,0.43213897937024975,0.1263893299460146,796,4456,243702,1046
0.9957915417019045,0.99162,0.9994798072464061,0.9916183571980108,247856,1966,49,129,0.04468764249886001,0.99162,0.024317617866004962,0.0228544776119403,49,129,247856,1966
0.9989917273534547,0.997988,0.9997071307641079,0.9979854858863862,249185,430,312,73,0.5536823425022183,0.997988,0.42048517520215634,0.38282208588957056,312,73,249185,430
0.9890245881684655,0.97836,0.9971528036293572,0.978287480183814,243755,4714,835,696,0.23587570621468928,0.97836,0.15047756352495945,0.13370696557245795,835,696,243755,4714
0.9979879275653923,0.995984,1.0,0.9959839357429718,248992,1004,4,0,0.007905138339920948,0.995984,0.003968253968253968,0.003968253968253968,4,0,248992,1004
0.9906774092457618,0.981556,0.999873483846744,0.9815270343899234,244997,4580,392,31,0.1453197405004634,0.981556,0.07884151246983105,0.07835298820707576,392,31,244997,4580
0.9978830972532384,0.995776,0.9983474057880909,0.9957751381281782,248893,644,51,412,0.08808290155440415,0.995776,0.07338129496402877,0.04607046070460705,51,412,248893,644
0.9989509005437699,0.997904,0.9989149018807033,0.997904,249476,253,0,271,0.0,0.997904,0.0,0.0,0,271,249476,253
0.9664490147660794,0.935216,0.9442209143236482,0.9350762841635198,233266,2416,538,13780,0.062297359888837424,0.935216,0.18212593094109683,0.03215011354129318,538,13780,233266,2416
0.9760792669052396,0.953744,0.9971092525051032,0.9532762013276929,235933,10880,2503,684,0.30211225105612555,0.953744,0.1870283195098259,0.1779341721760148,2503,684,235933,10880
0.9781104520739091,0.957456,0.966262208957166,0.9571586812478602,237629,2339,1735,8297,0.2459946122217496,0.957456,0.4258713794796269,0.14024735267965402,1735,8297,237629,2339
0.9970093773081988,0.99404,0.9977703859040181,0.9940365889288673,248367,935,143,555,0.16103603603603606,0.99404,0.1326530612244898,0.08756889161053276,143,555,248367,935
0.9848954046499498,0.970344,0.9842016327693968,0.9702403172653525,241715,3534,871,3880,0.19025775447793797,0.970344,0.19772985244040864,0.10512975256487628,871,3880,241715,3534
0.9981985664676875,0.996404,0.9995786161755205,0.9964036115900518,249074,794,27,105,0.05666316894018888,0.996404,0.03288672350791717,0.029157667386609073,27,105,249074,794
0.9930100357354369,0.98612,0.9999634869181742,0.9861171123593707,246478,3461,52,9,0.029099048684946834,0.98612,0.0148021633931113,0.014764338444065871,52,9,246478,3461
0.9837686828905285,0.968068,0.9999917329409236,0.9680558612272664,241922,7981,95,2,0.023247277621436437,0.968068,0.011763249133234274,0.01176033671700916,95,2,241922,7981
0.9881435817146959,0.976736,0.9983934088568486,0.9765650183740571,242360,5426,1824,390,0.3854606931530008,0.976736,0.2515862068965517,0.2387434554973822,1824,390,242360,5426
0.9969647048884545,0.993964,0.9989036369425981,0.9939477800505354,247821,1237,670,272,0.47034047034047033,0.993964,0.3513371788148925,0.3074804956402019,670,272,247821,1237
0.9792335268706567,0.959312,0.9608878560839778,0.959312,239828,410,0,9762,0.0,0.959312,0.0,0.0,0,9762,239828,410
0.9985940260125216,0.997192,1.0,0.997192,249298,702,0,0,0.0,0.997192,0.0,0.0,0,0,249298,702
0.9972482135579953,0.994544,0.9986665966293179,0.9945115302127385,247157,1034,1479,330,0.6844053678852383,0.994544,0.5885395941106247,0.5202251143158635,1479,330,247157,1034
0.9930096734821509,0.98614,0.9998984297235257,0.9861163978763898,246110,3440,425,25,0.1969872537659328,0.98614,0.10996119016817593,0.10925449871465295,425,25,246110,3440
